CONT_ID,GENDER,AGE_YEARS,HIGHEST_EDU,ANNUAL_INVEST,ANNUAL_INCOME,ACTIVITY_LEVEL,CHURN,RECORD_ID
1009565620,0,33.67,1,0.0,19052.0,1,1,2745544
1009565630,1,53.67,4,5478.0,27766.0,2,0,2746144
1009565640,0,67.85,1,0.0,17842.0,1,0,2746744
1009565650,0,35.35,4,0.0,15284.0,2,0,2747344
1009565660,1,25.48,1,0.0,15245.0,0,1,2747944
1009565670,0,37.87,1,0.0,18054.0,1,0,2748544
1009565680,1,37.49,4,0.0,19934.0,5,1,2749144
1009565690,1,22.87,1,0.0,13223.0,2,1,2749744
1009565700,1,53.15,4,0.0,20456.0,1,1,2750344
1009565710,0,36.54,1,0.0,18841.0,0,1,2750944
1009565720,1,56.42,1,0.0,16125.0,0,0,2751544
1009565730,0,35.0,1,0.0,13241.0,2,0,2752512
1009565740,0,61.11,4,0.0,16564.0,2,0,2753112
1009565750,1,36.12,2,90302.0,116429.0,0,1,2753712
1009565760,0,49.89,1,0.0,22690.0,4,0,2754312
1009565770,1,28.37,4,0.0,19204.0,2,1,2754912
1009565780,1,47.0,4,0.0,20156.0,1,1,2755512
1009565790,0,69.82,1,0.0,26703.0,2,0,2756112
1009565800,1,27.77,1,0.0,13702.0,3,0,2756712
1009565810,1,41.74,1,0.0,22278.0,2,0,2757312
1009565820,0,39.16,1,0.0,14450.0,4,0,2757912
1009565830,1,62.53,1,0.0,18278.0,0,0,2758512
1009565840,1,53.55,4,0.0,17911.0,1,0,2759112
1009565850,0,82.3,4,0.0,17981.0,0,0,2759712
1009565860,1,27.33,1,0.0,19777.0,1,1,2760312
1009565870,0,44.38,1,0.0,35363.0,2,0,2760912
1009565880,1,37.18,1,0.0,16328.0,4,0,2761512
1009565890,1,72.32,4,13583.0,38423.0,2,0,2762112
1009565900,0,71.28,4,11750.0,36828.0,4,0,2762712
1009565910,0,61.16,1,0.0,21136.0,5,0,2763312
1009565920,1,51.57,1,0.0,16854.0,2,0,2763912
1009565930,1,67.81,4,0.0,29543.0,1,0,2764512
1009565940,0,59.5,4,0.0,15184.0,1,1,2765112
1009565950,0,47.7,4,0.0,15956.0,3,0,2765712
1009565960,1,51.69,1,0.0,15873.0,1,0,2766312
1009565970,1,47.26,4,0.0,16075.0,2,0,2766912
1009565980,0,38.59,1,0.0,17086.0,0,1,2767512
1009565990,0,33.24,2,81951.0,71092.0,1,1,2768112
1009566000,0,50.67,4,0.0,17347.0,4,0,2768712
1009566010,0,43.34,4,0.0,13723.0,1,1,2769312
1009566020,0,70.56,1,0.0,15614.0,2,0,2769912
1009566030,0,37.93,4,8983.0,53202.0,2,0,2770512
1009566040,0,47.15,1,0.0,18561.0,3,0,2771112
1009566050,1,54.71,4,0.0,19723.0,5,0,2771712
1009566060,1,42.93,1,0.0,13841.0,4,0,2772312
1009566070,0,45.5,4,8298.0,73301.0,2,0,2772912
1009566080,0,38.52,1,0.0,19141.0,2,0,2773512
1009566090,0,21.88,1,0.0,16352.0,2,0,2774112
1009566100,1,38.96,1,0.0,17338.0,5,0,2774712
1009566110,0,85.8,1,0.0,17063.0,1,0,2775312
1009566120,0,72.07,1,0.0,19455.0,0,0,2775912
1009566130,1,64.76,1,0.0,16909.0,1,0,2776512
1009566140,0,72.17,3,95387.0,222836.0,2,0,2777112
1009566150,1,33.69,1,0.0,19483.0,0,1,2777712
1009566160,0,70.46,4,0.0,21080.0,1,0,2778312
1009566170,1,63.52,1,0.0,16955.0,2,0,2778912
1009566180,1,36.65,4,0.0,22050.0,2,0,2779512
1009566190,0,88.02,4,8906.0,26950.0,3,0,2780112
1009566200,0,41.13,4,0.0,17405.0,1,0,2780712
1009566210,0,26.12,4,13730.0,56097.0,1,1,2781312
1009566220,1,80.42,4,0.0,17804.0,0,0,2781912
1009566230,0,27.32,1,0.0,13158.0,5,0,2782512
1009566240,0,72.72,1,0.0,25026.0,2,0,2783112
1009566250,0,53.41,1,0.0,14165.0,1,0,2783712
1009566260,0,39.76,1,0.0,18632.0,2,0,2784312
1009566270,0,54.16,1,0.0,21675.0,2,1,2785280
1009566280,0,36.47,1,0.0,18380.0,3,0,2785880
1009566290,0,28.18,1,0.0,13272.0,1,1,2786480
1009566300,0,39.71,4,0.0,15052.0,0,1,2787080
1009566310,1,28.13,4,0.0,32414.0,2,0,2787680
1009566320,1,48.89,1,0.0,15167.0,2,0,2788280
1009566330,1,53.19,1,0.0,16575.0,4,0,2788880
1009566340,0,49.74,4,0.0,26952.0,2,0,2789480
1009566350,1,57.01,4,0.0,13836.0,5,0,2790080
1009566360,0,28.37,4,0.0,13232.0,2,1,2790680
1009566370,1,23.01,1,0.0,18917.0,4,1,2791280
1009566380,1,38.13,4,0.0,31735.0,0,1,2791880
1009566390,0,35.58,1,0.0,15157.0,5,0,2792480
1009566400,0,46.75,2,12730.0,33462.0,5,0,2793080
1009566410,1,44.06,1,0.0,31905.0,1,1,2793680
1009566420,1,49.72,1,0.0,21279.0,5,0,2794280
1009566430,0,74.5,1,0.0,19062.0,3,0,2794880
1009566440,0,49.97,1,0.0,13502.0,1,0,2795480
1009566450,0,41.83,1,0.0,17389.0,2,0,2796080
1009566460,0,50.23,4,0.0,20671.0,4,0,2796680
1009566470,1,57.64,1,0.0,27430.0,1,0,2797280
1009566480,1,31.2,1,0.0,24436.0,2,1,2797880
1009566490,0,31.87,1,0.0,37121.0,1,1,2798480
1009566500,1,58.13,1,0.0,21397.0,2,0,2799080
1009566510,1,77.08,1,0.0,21134.0,1,1,2799680
1009566520,0,21.63,4,0.0,13122.0,1,1,2800280
1009566530,1,23.52,1,0.0,14777.0,5,0,2800880
1009566540,1,37.92,4,0.0,14593.0,1,1,2801480
1009566550,1,87.91,1,0.0,20622.0,2,0,2802080
1009566560,1,25.36,1,0.0,14952.0,5,1,2802680
1009566570,1,43.58,1,0.0,14977.0,1,0,2803280
1009566580,0,31.62,1,0.0,14150.0,0,1,2803880
1009566590,0,51.17,1,0.0,21780.0,4,0,2804480
1009566600,0,31.98,1,0.0,20845.0,2,1,2805080
1009566610,0,41.39,4,0.0,17746.0,3,0,2805680
1009566620,1,77.72,1,0.0,22359.0,2,0,2806280
1009566630,0,37.78,2,5539.0,76448.0,4,0,2806880
1009566640,1,38.63,4,0.0,18506.0,2,0,2807480
1009566650,0,46.69,1,0.0,18943.0,4,0,2808080
1009566660,0,33.58,1,0.0,13963.0,5,0,2808680
1009566670,0,53.34,1,0.0,18112.0,2,0,2809280
1009566680,0,51.88,1,0.0,20566.0,2,0,2809880
1009566690,1,39.8,4,9812.0,67525.0,2,0,2810480
1009566700,1,58.25,2,87360.0,132177.0,3,0,2811080
1009566710,1,43.65,1,0.0,26487.0,2,0,2811680
1009566720,1,63.69,1,0.0,16417.0,2,0,2812280
1009566730,0,76.08,1,0.0,17680.0,1,0,2812880
1009566740,1,53.82,2,7078.0,51446.0,5,0,2813480
1009566750,0,47.0,3,88332.0,144993.0,1,0,2814080
1009566760,0,30.8,4,0.0,19274.0,5,1,2814680
1009566770,0,51.67,1,0.0,14496.0,3,0,2815280
1009566780,1,24.11,1,0.0,13504.0,0,1,2815880
1009566790,0,21.26,2,7106.0,32930.0,2,0,2816480
1009566800,0,55.37,4,14024.0,38507.0,2,0,2817080
1009566810,0,64.94,4,0.0,22086.0,2,0,2818048
1009566820,1,38.17,1,0.0,19818.0,2,0,2818648
1009566830,0,58.18,4,0.0,15766.0,2,0,2819248
1009566840,0,50.63,4,5496.0,27081.0,4,0,2819848
1009566850,0,45.41,1,0.0,14747.0,1,0,2820448
1009566860,0,61.95,2,6460.0,35982.0,4,0,2821048
1009566870,1,25.2,4,11839.0,55307.0,2,1,2821648
1009566880,0,58.61,1,0.0,27641.0,2,0,2822248
1009566890,1,22.12,4,0.0,16721.0,0,1,2822848
1009566900,0,86.48,1,0.0,29172.0,1,0,2823448
1009566910,0,32.38,1,0.0,30452.0,2,0,2824048
1009566920,1,45.11,1,0.0,30522.0,4,0,2824648
1009566930,0,25.38,2,9409.0,39470.0,3,0,2825248
1009566940,0,34.46,4,0.0,21108.0,4,0,2825848
1009566950,1,31.06,1,0.0,20467.0,5,1,2826448
1009566960,1,48.81,1,0.0,19616.0,2,0,2827048
1009566970,0,29.07,2,101754.0,62405.0,2,1,2827648
1009566980,1,44.17,4,10121.0,59447.0,3,0,2828248
1009566990,0,60.39,1,0.0,16913.0,3,0,2828848
1009567000,1,43.26,1,0.0,21934.0,0,1,2829448
1009567010,0,48.18,1,0.0,15434.0,3,0,2830048
1009567020,1,51.17,2,9302.0,27601.0,3,0,2830648
1009567030,1,23.98,1,0.0,20754.0,2,0,2831248
1009567040,1,61.68,4,0.0,21886.0,2,0,2831848
1009567050,0,41.54,4,0.0,20255.0,1,1,2832448
1009567060,1,24.88,1,0.0,17505.0,2,0,2833048
1009567070,0,27.14,1,0.0,25246.0,5,1,2833648
1009567080,0,30.62,1,0.0,20509.0,3,0,2834248
1009567090,0,53.96,1,0.0,15874.0,1,1,2834848
1009567100,0,26.53,1,0.0,19971.0,1,1,2835448
1009567110,0,42.95,4,0.0,16844.0,3,1,2836048
1009567120,1,22.05,2,90719.0,138688.0,4,0,2836648
1009567130,0,61.06,1,0.0,19839.0,1,1,2837248
1009567140,0,43.43,4,0.0,15195.0,2,0,2837848
1009567150,0,53.33,1,0.0,13858.0,2,0,2838448
1009567160,0,81.69,4,0.0,20115.0,1,0,2839048
1009567170,1,33.19,4,8662.0,23933.0,0,1,2839648
1009567180,1,45.34,1,0.0,17445.0,2,0,2840248
1009567190,0,66.18,1,0.0,13056.0,2,0,2840848
1009567200,0,53.12,2,70350.0,119479.0,1,0,2841448
1009567210,0,42.93,1,0.0,22978.0,1,0,2842048
1009567220,1,49.71,1,0.0,27910.0,4,0,2842648
1009567230,0,36.24,3,113045.0,210914.0,2,0,2843248
1009567240,0,58.61,1,0.0,17358.0,2,0,2843848
1009567250,1,44.15,3,88994.0,129889.0,2,0,2844448
1009567260,0,68.91,1,0.0,15185.0,3,0,2845048
1009567270,0,20.43,2,13337.0,22139.0,1,1,2845648
1009567280,1,51.9,4,12294.0,50309.0,2,0,2846248
1009567290,0,23.68,1,0.0,22005.0,4,0,2846848
1009567300,1,48.29,1,0.0,15199.0,2,0,2847448
1009567310,0,68.21,1,0.0,18816.0,2,0,2848048
1009567320,0,41.49,4,0.0,17195.0,4,0,2848648
1009567330,0,37.41,3,95041.0,144546.0,1,1,2849248
1009567340,0,29.17,1,0.0,18642.0,3,1,2849848
1009567350,0,61.61,1,0.0,22636.0,3,0,2850816
1009567360,0,39.05,4,0.0,16107.0,3,0,2851416
1009567370,0,63.28,2,113168.0,123394.0,2,0,2852016
1009567380,0,65.97,1,0.0,24122.0,4,0,2852616
1009567390,0,33.91,1,0.0,19860.0,3,0,2853216
1009567400,0,63.55,2,100063.0,64721.0,1,0,2853816
1009567410,1,71.36,1,0.0,16548.0,1,1,2854416
1009567420,1,40.62,1,0.0,16139.0,1,0,2855016
1009567430,1,51.62,4,0.0,18352.0,3,0,2855616
1009567440,0,29.6,4,0.0,16556.0,2,0,2856216
1009567450,0,60.0,1,0.0,28510.0,1,0,2856816
1009567460,1,48.05,4,0.0,18862.0,1,0,2857416
1009567470,0,57.52,4,13266.0,36493.0,1,1,2858016
1009567480,1,61.99,1,0.0,31728.0,1,0,2858616
1009567490,0,21.29,1,0.0,17364.0,1,1,2859216
1009567500,0,55.58,1,0.0,20190.0,3,0,2859816
1009567510,0,49.73,1,0.0,25877.0,2,0,2860416
1009567520,1,71.55,1,0.0,20881.0,2,0,2861016
1009567530,0,33.63,4,0.0,20881.0,2,0,2861616
1009567540,0,63.44,2,106457.0,209723.0,2,0,2862216
1009567550,0,34.03,1,0.0,36085.0,2,0,2862816
1009567560,0,58.38,1,0.0,21146.0,1,0,2863416
1009567570,1,28.24,1,0.0,21354.0,5,0,2864016
1009567580,0,49.45,4,0.0,17800.0,5,0,2864616
1009567590,0,56.81,1,0.0,19367.0,2,0,2865216
1009567600,0,43.8,4,0.0,21499.0,2,0,2865816
1009567610,0,46.85,4,14527.0,36730.0,3,0,2866416
1009567620,0,21.6,1,0.0,20856.0,1,1,2867016
1009567630,0,41.91,1,0.0,22866.0,0,1,2867616
1009567640,0,61.51,2,9902.0,41761.0,2,0,2868216
1009567650,1,32.13,1,0.0,36014.0,4,0,2868816
1009567660,0,39.89,1,0.0,24825.0,1,1,2869416
1009567670,0,24.66,4,10207.0,70588.0,3,1,2870016
1009567680,0,60.66,3,75889.0,68181.0,2,0,2870616
1009567690,1,26.63,1,0.0,20270.0,4,1,2871216
1009567700,0,74.42,1,0.0,17940.0,1,0,2871816
1009567710,1,42.53,1,0.0,30144.0,4,0,2872416
1009567720,1,26.59,3,115942.0,110801.0,2,1,2873016
1009567730,1,21.19,1,0.0,13390.0,2,1,2873616
1009567740,0,48.67,1,0.0,18191.0,4,0,2874216
1009567750,0,51.77,2,100070.0,115899.0,2,0,2874816
1009567760,1,34.44,1,0.0,14710.0,3,0,2875416
1009567770,1,52.66,4,12044.0,51682.0,2,0,2876016
1009567780,1,65.32,1,0.0,19877.0,5,1,2876616
1009567790,0,31.34,4,0.0,21787.0,4,0,2877216
1009567800,1,31.18,1,0.0,15523.0,3,0,2877816
1009567810,1,39.35,1,0.0,13861.0,2,0,2878416
1009567820,1,48.3,2,7166.0,52982.0,2,0,2879016
1009567830,0,47.02,1,0.0,19391.0,3,0,2879616
1009567840,1,37.77,1,0.0,22736.0,4,0,2880216
1009567850,0,48.99,4,0.0,14374.0,1,0,2880816
1009567860,1,52.93,1,0.0,33384.0,2,0,2881416
1009567870,1,35.16,4,0.0,36256.0,2,0,2882016
1009567880,1,40.86,1,0.0,29742.0,4,0,2882616
1009567890,0,39.98,1,0.0,20934.0,2,0,2883584
1009567900,1,49.67,1,0.0,14994.0,4,0,2884184
1009567910,0,58.51,2,103718.0,61153.0,4,0,2884784
1009567920,0,20.42,1,0.0,21811.0,4,0,2885384
1009567930,1,51.3,1,0.0,21811.0,5,0,2885984
1009567940,0,43.95,2,14071.0,35509.0,3,0,2886584
1009567950,0,53.71,1,0.0,14815.0,1,1,2887184
1009567960,0,56.79,4,9971.0,45846.0,2,0,2887784
1009567970,1,37.18,4,0.0,17884.0,3,0,2888384
1009567980,1,25.89,1,0.0,13593.0,2,1,2888984
1009567990,1,64.84,2,105345.0,153679.0,3,0,2889584
1009568000,0,33.11,1,0.0,26007.0,1,0,2890184
1009568010,1,21.78,1,0.0,16053.0,2,1,2890784
1009568020,0,51.14,1,0.0,13461.0,3,0,2891384
1009568030,1,43.3,4,11921.0,33128.0,2,0,2891984
1009568040,1,54.55,1,0.0,21776.0,3,0,2892584
1009568050,0,53.29,4,0.0,22996.0,5,0,2893184
1009568060,0,32.65,4,0.0,18099.0,2,0,2893784
1009568070,0,37.76,4,0.0,22229.0,2,0,2894384
1009568080,1,32.45,1,0.0,27286.0,2,0,2894984
1009568090,0,25.97,1,0.0,34981.0,2,1,2895584
1009568100,1,53.09,4,0.0,20633.0,3,0,2896184
1009568110,0,46.27,3,74182.0,109567.0,3,0,2896784
1009568120,0,61.36,2,84903.0,124906.0,4,0,2897384
1009568130,0,65.97,3,89263.0,118681.0,0,0,2897984
1009568140,1,62.95,4,0.0,22189.0,0,0,2898584
1009568150,0,45.84,1,0.0,19994.0,3,0,2899184
1009568160,0,32.39,4,0.0,14053.0,2,0,2899784
1009568170,1,79.5,1,0.0,13787.0,2,0,2900384
1009568180,0,52.98,1,0.0,22824.0,2,0,2900984
1009568190,1,41.6,4,0.0,21354.0,4,0,2901584
1009568200,0,22.69,1,0.0,16803.0,4,0,2902184
1009568210,1,87.8,1,0.0,22028.0,3,0,2902784
1009568220,0,29.89,4,11423.0,31203.0,2,0,2903384
1009568230,1,52.86,1,0.0,13545.0,3,0,2903984
1009568240,0,36.88,1,0.0,19175.0,1,1,2904584
1009568250,0,69.45,4,0.0,22379.0,2,1,2905184
1009568260,0,42.51,4,0.0,15225.0,3,0,2905784
1009568270,1,44.56,4,0.0,21532.0,5,0,2906384
1009568280,1,29.79,1,0.0,15238.0,2,0,2906984
1009568290,1,54.26,4,8207.0,49404.0,4,0,2907584
1009568300,1,59.46,4,8209.0,43287.0,3,0,2908184
1009568310,1,60.28,1,0.0,17885.0,1,1,2908784
1009568320,1,28.88,1,0.0,17182.0,0,1,2909384
1009568330,0,46.59,2,79890.0,99819.0,3,0,2909984
1009568340,0,34.22,4,6219.0,39161.0,2,0,2910584
1009568350,0,33.24,1,0.0,30487.0,0,1,2911184
1009568360,1,36.5,4,0.0,18346.0,2,1,2911784
1009568370,0,51.87,2,81776.0,208877.0,3,0,2912384
1009568380,0,73.17,1,0.0,13744.0,2,0,2912984
1009568390,1,48.75,1,0.0,22692.0,1,0,2913584
1009568400,0,34.19,4,11637.0,25787.0,2,1,2914184
1009568410,0,41.65,1,0.0,20091.0,2,0,2914784
1009568420,0,55.7,1,0.0,25048.0,2,1,2915384
1009568430,0,26.73,1,0.0,27216.0,3,0,2916352
1009568440,1,28.31,4,0.0,18308.0,4,1,2916952
1009568450,1,68.06,1,0.0,21335.0,0,0,2917552
1009568460,0,52.44,3,111445.0,89276.0,0,0,2918152
1009568470,1,47.33,1,0.0,13548.0,5,0,2918752
1009568480,1,34.54,4,0.0,16300.0,2,1,2919352
1009568490,1,34.67,1,0.0,17512.0,2,0,2919952
1009568500,1,45.96,1,0.0,17351.0,0,1,2920552
1009568510,0,54.17,1,0.0,24116.0,2,1,2921152
1009568520,0,41.37,1,0.0,16074.0,2,0,2921752
1009568530,0,36.8,1,0.0,17327.0,4,0,2922352
1009568540,0,36.02,1,0.0,18174.0,0,1,2922952
1009568550,0,48.92,4,0.0,20080.0,1,0,2923552
1009568560,0,55.19,1,0.0,19011.0,1,1,2924152
1009568570,0,26.08,1,0.0,14962.0,2,0,2924752
1009568580,1,35.23,1,0.0,22506.0,3,0,2925352
1009568590,0,57.89,1,0.0,15837.0,1,0,2925952
1009568600,1,30.53,1,0.0,18078.0,1,1,2926552
1009568610,0,46.91,4,0.0,17568.0,2,0,2927152
1009568620,1,38.69,4,0.0,20027.0,3,0,2927752
1009568630,0,41.57,1,0.0,21970.0,4,0,2928352
1009568640,0,30.73,1,0.0,20017.0,2,1,2928952
1009568650,1,76.85,1,0.0,18721.0,2,0,2929552
1009568660,1,43.15,1,0.0,21153.0,1,1,2930152
1009568670,1,43.88,1,0.0,22331.0,2,0,2930752
1009568680,1,41.33,2,8007.0,45899.0,1,1,2931352
1009568690,1,58.72,2,7675.0,25606.0,3,0,2931952
1009568700,0,28.4,1,0.0,26204.0,2,0,2932552
1009568710,0,70.08,4,0.0,21230.0,1,0,2933152
1009568720,0,45.38,3,101118.0,91515.0,4,0,2933752
1009568730,0,62.64,4,0.0,22287.0,2,0,2934352
1009568740,0,52.69,4,7223.0,28577.0,3,0,2934952
1009568750,1,52.74,4,0.0,20037.0,5,0,2935552
1009568760,0,51.78,1,0.0,22466.0,3,0,2936152
1009568770,0,41.12,2,9694.0,24113.0,3,0,2936752
1009568780,1,51.33,1,0.0,28326.0,1,1,2937352
1009568790,0,73.07,1,0.0,21551.0,2,0,2937952
1009568800,1,89.0,1,0.0,22401.0,1,0,2938552
1009568810,0,20.53,1,0.0,26655.0,5,0,2939152
1009568820,1,34.29,4,0.0,21296.0,0,1,2939752
1009568830,0,43.89,2,99777.0,111195.0,2,0,2940352
1009568840,1,50.59,1,0.0,27116.0,4,0,2940952
1009568850,0,68.46,2,7992.0,51469.0,4,0,2941552
1009568860,0,53.44,4,0.0,33909.0,2,1,2942152
1009568870,0,20.22,1,0.0,16552.0,1,1,2942752
1009568880,0,35.79,4,5414.0,61701.0,2,1,2943352
1009568890,1,31.09,1,0.0,16772.0,4,1,2943952
1009568900,1,23.68,1,0.0,22117.0,1,1,2944552
1009568910,0,85.67,4,0.0,20825.0,0,1,2945152
1009568920,1,30.44,1,0.0,25322.0,2,0,2945752
1009568930,0,50.86,1,0.0,27302.0,2,0,2946352
1009568940,1,42.88,1,0.0,21344.0,4,0,2946952
1009568950,0,53.46,4,0.0,21487.0,2,0,2947552
1009568960,0,26.8,1,0.0,16454.0,5,0,2948152
1009568970,0,39.81,1,0.0,19204.0,2,0,2949120
1009568980,0,26.1,1,0.0,14693.0,5,0,2949720
1009568990,1,27.05,1,0.0,19269.0,2,0,2950320
1009569000,0,48.97,4,9416.0,24921.0,0,0,2950920
1009569010,0,59.77,4,0.0,23921.0,1,0,2951520
1009569020,0,32.97,1,0.0,13767.0,1,1,2952120
1009569030,0,25.68,1,0.0,14027.0,0,1,2952720
1009569040,0,23.01,4,0.0,15570.0,5,0,2953320
1009569050,0,22.27,4,12752.0,54078.0,2,1,2953920
1009569060,0,36.24,2,13516.0,24149.0,2,0,2954520
1009569070,0,42.11,3,110807.0,122806.0,2,0,2955120
1009569080,0,70.24,2,104402.0,72113.0,4,0,2955720
1009569090,0,70.54,1,0.0,30875.0,2,1,2956320
1009569100,1,46.11,2,12098.0,35297.0,2,0,2956920
1009569110,0,26.99,4,0.0,18086.0,2,0,2957520
1009569120,0,20.88,4,0.0,17918.0,2,0,2958120
1009569130,1,25.57,1,0.0,19159.0,1,1,2958720
1009569140,0,34.81,1,0.0,15693.0,2,0,2959320
1009569150,0,59.87,4,0.0,14884.0,2,0,2959920
1009569160,0,40.96,1,0.0,13090.0,3,0,2960520
1009569170,0,51.31,4,0.0,34144.0,2,0,2961120
1009569180,0,70.92,1,0.0,20341.0,0,0,2961720
1009569190,1,48.93,1,0.0,13587.0,1,0,2962320
1009569200,0,42.15,4,10129.0,47849.0,1,0,2962920
1009569210,0,44.23,1,0.0,20118.0,4,0,2963520
1009569220,0,71.57,1,0.0,18058.0,2,1,2964120
1009569230,0,38.49,1,0.0,13894.0,2,0,2964720
1009569240,1,49.99,1,0.0,23016.0,2,0,2965320
1009569250,0,39.05,4,0.0,34240.0,2,0,2965920
1009569260,1,58.96,1,0.0,32722.0,2,0,2966520
1009569270,0,54.51,1,0.0,16535.0,3,0,2967120
1009569280,0,63.42,1,0.0,21185.0,3,0,2967720
1009569290,0,45.95,1,0.0,20517.0,4,0,2968320
1009569300,0,32.43,3,116287.0,105719.0,3,0,2968920
1009569310,1,61.31,1,0.0,16509.0,2,0,2969520
1009569320,0,66.0,1,0.0,20685.0,2,0,2970120
1009569330,1,66.77,1,0.0,13409.0,0,1,2970720
1009569340,1,49.37,4,0.0,18442.0,2,0,2971320
1009569350,0,22.52,4,5688.0,64265.0,2,0,2971920
1009569360,0,74.74,2,9784.0,20554.0,2,0,2972520
1009569370,0,26.13,1,0.0,27111.0,1,1,2973120
1009569380,1,77.91,4,6770.0,69845.0,4,0,2973720
1009569390,0,39.17,1,0.0,19031.0,2,0,2974320
1009569400,1,68.41,4,0.0,16405.0,2,0,2974920
1009569410,0,58.19,1,0.0,14093.0,2,0,2975520
1009569420,0,81.28,4,6312.0,63249.0,2,0,2976120
1009569430,1,34.79,1,0.0,20338.0,1,1,2976720
1009569440,1,60.7,1,0.0,36412.0,4,0,2977320
1009569450,1,37.84,4,0.0,15280.0,1,0,2977920
1009569460,0,30.54,1,0.0,21755.0,1,1,2978520
1009569470,0,21.67,1,0.0,13196.0,0,1,2979120
1009569480,0,85.39,1,0.0,14666.0,3,0,2979720
1009569490,0,28.58,1,0.0,18380.0,2,0,2980320
1009569500,1,42.33,1,0.0,14256.0,1,1,2980920
1009569510,1,55.11,1,0.0,15475.0,4,0,2981888
1009569520,0,56.67,4,14171.0,60705.0,2,0,2982488
1009569530,1,55.92,1,0.0,25747.0,2,0,2983088
1009569540,0,69.51,1,0.0,16563.0,5,0,2983688
1009569550,1,43.62,1,0.0,28902.0,2,0,2984288
1009569560,0,30.9,4,6618.0,30240.0,4,0,2984888
1009569570,0,76.2,1,0.0,14522.0,4,0,2985488
1009569580,1,50.69,1,0.0,17359.0,4,0,2986088
1009569590,1,51.87,4,0.0,14245.0,2,0,2986688
1009569600,0,46.97,3,106347.0,108017.0,4,0,2987288
1009569610,0,51.17,1,0.0,20024.0,2,0,2987888
1009569620,1,44.43,1,0.0,17076.0,5,0,2988488
1009569630,0,61.4,1,0.0,20827.0,5,0,2989088
1009569640,0,46.33,1,0.0,13406.0,2,0,2989688
1009569650,1,35.57,1,0.0,16286.0,2,1,2990288
1009569660,1,51.75,1,0.0,15409.0,2,0,2990888
1009569670,1,36.1,1,0.0,18861.0,3,0,2991488
1009569680,0,56.12,1,0.0,17900.0,3,0,2992088
1009569690,1,48.21,1,0.0,19231.0,2,0,2992688
1009569700,0,49.69,4,0.0,13519.0,4,0,2993288
1009569710,0,80.45,1,0.0,21374.0,5,0,2993888
1009569720,1,56.82,4,0.0,15151.0,1,1,2994488
1009569730,0,41.08,2,99855.0,72371.0,5,0,2995088
1009569740,0,53.73,1,0.0,22303.0,4,0,2995688
1009569750,0,36.94,4,0.0,36023.0,2,0,2996288
1009569760,0,33.69,1,0.0,21467.0,1,1,2996888
1009569770,0,41.1,4,0.0,19017.0,4,1,2997488
1009569780,1,41.11,4,0.0,18546.0,1,0,2998088
1009569790,0,33.27,1,0.0,14146.0,1,0,2998688
1009569800,1,48.44,3,93451.0,85306.0,2,0,2999288
1009569810,0,72.76,1,0.0,19507.0,1,0,2999888
1009569820,0,39.09,4,0.0,17027.0,4,0,3000488
1009569830,1,34.14,4,0.0,35873.0,3,0,3001088
1009569840,1,28.68,2,94620.0,147983.0,5,0,3001688
1009569850,0,82.29,4,0.0,16411.0,5,0,3002288
1009569860,1,37.21,1,0.0,20982.0,2,0,3002888
1009569870,1,32.66,1,0.0,32865.0,2,0,3003488
1009569880,1,40.33,1,0.0,34063.0,1,0,3004088
1009569890,0,70.82,1,0.0,36642.0,5,0,3004688
1009569900,1,47.88,4,0.0,35599.0,2,0,3005288
1009569910,0,37.1,4,0.0,16001.0,0,1,3005888
1009569920,1,23.7,4,0.0,34736.0,3,0,3006488
1009569930,1,57.88,4,0.0,20482.0,1,0,3007088
1009569940,1,37.02,4,0.0,19305.0,2,1,3007688
1009569950,0,66.34,1,0.0,13024.0,1,0,3008288
1009569960,0,35.93,1,0.0,14070.0,5,0,3008888
1009569970,0,49.15,1,0.0,34591.0,3,0,3009488
1009569980,1,67.42,4,0.0,17815.0,3,0,3010088
1009569990,1,30.42,1,0.0,18362.0,2,0,3010688
1009570000,1,50.34,4,11914.0,54331.0,2,0,3011288
1009570010,0,43.23,4,0.0,18642.0,5,0,3011888
1009570020,0,45.36,1,0.0,19544.0,5,0,3012488
1009570030,0,52.07,1,0.0,19068.0,1,0,3013088
1009570040,0,29.28,2,75357.0,168669.0,0,1,3013688
1009570050,1,48.76,1,0.0,20276.0,3,0,3014656
1009570060,0,24.99,4,0.0,15183.0,4,0,3015256
1009570070,0,26.25,1,0.0,29555.0,2,1,3015856
1009570080,0,73.86,4,7084.0,31997.0,5,0,3016456
1009570090,0,67.44,1,0.0,17615.0,3,0,3017056
1009570100,1,29.68,4,0.0,13163.0,5,0,3017656
1009570110,1,22.27,4,0.0,19812.0,3,1,3018256
1009570120,1,38.13,4,5529.0,56102.0,1,0,3018856
1009570130,1,37.24,4,14641.0,56102.0,3,0,3019456
1009570140,1,41.06,1,0.0,13682.0,4,0,3020056
1009570150,1,61.46,4,0.0,17178.0,0,0,3020656
1009570160,0,53.47,1,0.0,22568.0,1,0,3021256
1009570170,0,62.41,1,0.0,19651.0,5,0,3021856
1009570180,0,49.11,2,12553.0,50097.0,4,0,3022456
1009570190,1,71.28,1,0.0,17281.0,1,0,3023056
1009570200,0,44.61,4,0.0,20046.0,2,0,3023656
1009570210,0,56.4,1,0.0,17129.0,1,0,3024256
